,Date,User,Tweet
3422,2022-05-24 02:50:50+00:00,muneeralm,"Better to change into online system as much as possible, it might give some relief to public.
#FuelCrisisLK 
#GotaGoHome2022 
#RanilWickremesinghe"
3423,2022-05-24 02:49:54+00:00,iamranorius,". @Reuters says Sri Lanka has hired ""Lazard"" and ""Clifford Chance"" as financial and legal advisors for debt restructuring.
#SriLankaEconomicCrisis #SriLankaCrisis"
3424,2022-05-24 02:49:45+00:00,nafeesmn2,"Two ways to beat the inflation
1. Increase your income by min 100% 
2. Reduce consumption by 50% 

#inflation #SriLankaEconomicCrisis 
#tips"
3425,2022-05-24 02:49:33+00:00,irenujan,"Better introduce a formula for salaries too.
 #lka #EconomicCrisisLK
#FuelHike #SriLankaEconomicCrisis #SriLanka #GotaGoHome #PetrolDieselPriceCut #GoHomeGota"
3426,2022-05-24 02:49:17+00:00,thipaan92,"Operators say three-wheeler fares for the first kilometre will be increased to Rs.90 and each additional kilometre will cost Rs.80. The decision has been taken following today's fuel price revision.
#SriLanka #lka #FuelCrisisLK #fuelpricehike #PetrolDieselPrice"
3427,2022-05-24 02:47:24+00:00,Hirendrajha,"Parallel to fuel price hike, bus fares will increase by 25% - 30% - LPBOA #LKA #SriLankaEconomicCrisis"
3428,2022-05-24 02:45:51+00:00,iAshishSVaidya,"#SriLanka Faces Deadly Medicine Shortage amid Economic crises and political turmoil 
#SriLankaEconomicCrisis"
3429,2022-05-24 02:42:12+00:00,Vidiyallk,"🔴 #NewsAlert | Transportation and other service charges to be revised after #fuelpricehike.

#FuelCrisisLK #lka #SriLanka"
3430,2022-05-24 02:36:00+00:00,RKinigama,"Sri Lanka must be the only country I know that will go through a global pandemic, unprecedented economic crisis, an inflation rate of 33%, and have PEOPLE still REFUSE WORK 🤦🏻‍♀️ #ALandLikeNoOther #WonderOfAsia #SriLankaCrisis #SriLankaEconomicCrisis #PearOfTheIndianOcean"
3431,2022-05-24 02:33:39+00:00,selectedevil01,"Empathy - among all the qualifications that our politicians lack, I believe this to be the most glaring one #gotagohome #SriLankaEconomicCrisis #theydontcare"
3432,2022-05-24 02:31:51+00:00,sandro221b,"🛑 DO NOT WAIT IN QUEUES - NO DISTRIBUTION OF LP GAS TODAY🛑

📌  There will be NO distribution of domestic LP Gas cylinders (12.5 kg, 5 kg, &amp; 2.3 kg) today (Tuesday the 24) &amp; Public is requested NOT to wait in line for LP Gas.

- Litro

#SriLankaCrisis #News #SandroReports"
3433,2022-05-24 02:27:58+00:00,anfashc,"Petrol petrol Petrol 
I don't like it, I avoid it.
But my bike likes petrol.
I cant avoid it.
#srilankatoday #SriLankaEconomicCrisis #PetrolDieselPrice #petrolPrice #PetrolDieselPriceCut #SriLankaProtests"
3434,2022-05-24 02:17:28+00:00,DharulfanaNews,"Sri Lanka has announced an increase in fuel prices with effect  3am (24).
 the new fuel prices 
Petrol Octane 92 – Rs. 420 per litre
Petrol Octane 95 – Rs. 450 per litre
Auto Diesel – Rs. 400 per litre
Super Diesel – Rs. 445 per litre
#SriLankaEconomicCrisis"
3435,2022-05-24 02:14:08+00:00,Randy_B7,"We all clearly know the problem now. We know who is responsible too. Let’s talk about how to solve it now!! 

 #SriLankaEconomicCrisis"
3436,2022-05-24 02:07:26+00:00,Serendib24,"#SriLanka has hired financial &amp; legal advisers ""Lazard"" &amp; ""Clifford Chance"" for renegotiating its debts, reports @Reuters. #SriLankaEconomicCrisis #lka"
3437,2022-05-24 02:06:47+00:00,ganadhipan,"CEYPETCO &amp; IOC increases prices of fuel with effect from 3.00am today(24 May).
New Prices are: 
Petrol Octane 92- Rs.420 
Octane 95 - Rs.450 
Auto Diesel- Rs.400 
Super Diesel- Rs.445 per litre #FuelPrice #PetrolDieselPrice #GoHomeGota #SriLankaEconomicCrisis #srilankancrisis"
3438,2022-05-24 02:06:47+00:00,pradeeban,"🇱🇰Colombo's ""rich"" elite, which was a hesitant partner of #GotaGoHome2022, saw an opportunity in Ranil to safely exit the people's struggle and get back to business as usual.

#GoHomeRanil #GoHomeRajapaksas #GoHomeJamila #ShutUpNamal."
3439,2022-05-24 02:06:22+00:00,TweeToAshwin,"Fuel prices from both CEYPETCO &amp; have incresses with effect from 3.00am today(24 May).
New Prices are: 🙂
Petrol Octane 92- Rs.420 
Octane 95 - Rs.450 
Auto Diesel- Rs.400 
Super Diesel- Rs.445 per litre

#FuelCrisisLK #FuelPrice"
3440,2022-05-24 01:57:03+00:00,UsamaUnais,"That feeling of being the first guy in a fuel queue, must feel like a pioneer. One small step for man, a giant leap for mankind.

#JustSriLankaThings #SriLankaEconomicCrisis"
3441,2022-05-24 01:56:00+00:00,AshraffJawahir,"Can't increase price of petrol and diesel for Rs 1000/= and hold the price until this year without further hike then no need any formula 
#FuelPrice #FuelCrisisLK"
3442,2022-05-24 01:55:19+00:00,qn_warlock,STOP DUMPING ALL THE BURDEN ON PUBLIC! #GoHomeGota
3443,2022-05-24 01:53:30+00:00,A_Wamanan,"Woke up to yet another #FuelPrice revision.
#SriLanka's CPC and LIOC both have increased with effect from today.
New prices per litre:
Octane 92 - Rs 420
Octane 95  - Rs 450
Auto diesel  - Rs 400,
Super diesel - Rs 445
#lka #SriLankaEconomicCrisis"
3444,2022-05-24 01:52:32+00:00,dineshind_,"Sri Lanka has hired ""Lazard"" and ""Clifford Chance"" as financial and legal advisors for debt restructuring: Reuters #lka #SriLankaCrisis #SriLanka"
3445,2022-05-24 01:47:04+00:00,arshadcader,"Time to consult @AthuraliyeO  who used to suggest several things as alternative to the ARAB OIL.
#lka #FuelCrisisLK"
3446,2022-05-24 01:45:34+00:00,AshenGamage11,"Fuel prices up after cabinet approves price formula

Petrol (92 octane) Rs 420
Petrol (95 octane) Rs 450
Auto Diesel Rs 400
Super Diesel Rs 445

#EconomicCrisisLK
#FuelCrisisLK
#FuelPrice #Petrol #Diesel"
3447,2022-05-24 01:40:33+00:00,paulmnav,"""They want only one thing - to remain in power forever,  enjoying unlimited power and complete impunity. To achieve that they are willing to sacrifice as many lives as it takes.""
Sounds familiar 
#SriLanka #SriLankaEconomicCrisis #GotaGoHome2022 #DemocracyNotAutocracy"
3448,2022-05-24 01:38:44+00:00,ranuldl,"Government should publicize the fuel formula.
#SriLankaEconomicCrisis"
3449,2022-05-24 01:38:22+00:00,iamranorius,"Fuel prices go up.

CEYPETCO increases prices of fuel with effect from 3.00am today(24 May).

New Prices are: Petrol Octane 92- Rs.420 , Octane 95 - Rs.450 , Auto Diesel- Rs.400 &amp;amp; Super Diesel- Rs.445 per litre 

#SriLanka
#SriLankaEconomicCrisis"
3450,2022-05-24 01:32:35+00:00,TheNehbrhoodBot,"The #SriLankaEconomicCrisis shows that the people of #SriLanka aren't so different from the politicians they elect.
Blocking roads, preventing even parents to pick up their children, burning properties, attacking people shows it all:
Selfishness over Humanity
#lka #GotaGoHome2022"
3451,2022-05-24 01:28:33+00:00,fm_faizin,"#FuelPrices  goes up again - inflation be like. MAY I COME INNNNNNNN
#gohomegota2022 #GoHomeRajapaksas #gohome225
FUVK you"
3452,2022-05-24 01:23:20+00:00,kasunkt,"Financing framework  🇱🇰
✅Create Short and medium term export driven  industrial plan
✅G2G financing -look for global surplus agents.
✅Build ""Capital as a service"" models for investments.
✅Create PPP models for underutilized assets.
#SriLankaEconomicCrisis #EconomicCrisisLK"
3453,2022-05-24 01:13:41+00:00,suwanfernando,Sri Lanka has picked Lazard &amp; Clifford Chance as Financial &amp; Legal Advisors for restructuring debt amounting to nearly USD 12 Billion: Reuters #lka #SriLankaCrisis #SriLanka #debt
3454,2022-05-24 01:10:12+00:00,rgabeysinghe,"🔴 #Breaking | LIOC says the company will also increase fuel prices to match the prices of CEYPETCO 

#lka #SriLanka #SriLankaCrisis #FuelCrisisLK #SriLankaEconomicCrisis #fuelpricehike"
3455,2022-05-24 01:06:43+00:00,Jamz5251,"Fuel prices go up.

CEYPETCO increases prices of fuel with effect from 3.00am today(24 May).

New Prices are: Petrol Octane 92- Rs.420 , Octane 95 - Rs.450 , Auto Diesel- Rs.400 &amp; Super Diesel- Rs.445 per litre 

#SriLanka
#SriLankaEconomicCrisis"
3456,2022-05-24 01:00:26+00:00,kushanf21,"Constant Revolution plays no part in building the prosperous #SriLanka we all dream of. Period.

#lka #GotaGoGama #GotaGottaGo
#aragalaya #EconomicCrisisLK #SriLankaCrisis"
3457,2022-05-24 00:58:18+00:00,Proud_SriLankan,"Paan will be 220 In 2 Days 

#GoHomeGota2022 #gohomerajapaksas #SriLankaEconomicCrisis"
3458,2022-05-24 00:50:53+00:00,AthaudaDasuni,"⛽️❗️LIOC says the company will also increase fuel prices to match the prices of CEYPETCO.

#lka #SriLanka #SriLankaCrisis"
3459,2022-05-24 00:45:08+00:00,Jegassl,Good morning 🌞 Sri Lanka 🇱🇰 2l petrol 1000 rups how can manage #SriLanka #SriLankaCrisis
3460,2022-05-24 00:39:33+00:00,AthaudaDasuni,"⛽️ FUEL PRICE INCREASED AGAIN 

CEYPETCO has increased the  prices of fuel with effect from 3.00am today(24 May).

❗️Petrol Octane 92- Rs.420 , 

❗️Octane 95 - Rs.450 , 

❗️Auto Diesel- Rs.400 &amp; 

❗️Super Diesel- Rs.445

#lka #SriLankaCrisis #SriLankaToday"
3461,2022-05-24 00:35:36+00:00,minuk_weerakoon,"Most terrifying words used in Sri Lanka these days 
අද මධ්‍යම රාත්‍රියේ සිට.......
😂😂😂 #SriLanka #SriLankaCrisis"
3462,2022-05-24 00:32:05+00:00,SheainF,"Possible in next 48 hours 

Bus fare hike
Bakery products hike
Rice, Kottu hike
Gas prices hike
Wheat flour hike
School van fare hike
Three-wheel fare hike
More items price hike 

#SriLankaEconomicCrisis
#SriLanka #costofliving #lka"
3463,2022-05-24 00:29:26+00:00,PubuduArosha,Next coming up is High Inflation! It will not be easier! #SriLankaCrisis
3464,2022-05-23 23:23:24+00:00,moinhab,"Hyperinflation will lead to mass hunger...which is detrimental...
#SriLankaEconomicCrisis"
3465,2022-05-23 22:10:11+00:00,BarimaPiesie_13,Sri Lanka has seen weeks of protests because of rising food prices and acute shortages of fuel. #SriLankaProtests #june4demo
3466,2022-05-23 21:30:21+00:00,jayanth000,"Because of those four twenties, the petrol price has gone to 420/= 

#FuelPrice #SriLankaEconomicCrisis #politicalcrisis #SriLankaCrisis #Srilanka #lka"
3467,2022-05-23 21:26:14+00:00,Seductv,IOC prices to increase within the day too… #Pray4SL #GotaGoHome
3468,2022-05-23 20:24:15+00:00,thisisparthiban,The Sri Lanka Foreign Employment Bureau yesterday revealed that foreign employment has increased by 286 percent this year. #SriLankaEconomicCrisis
3469,2022-05-23 20:15:33+00:00,_rafaysays,"idk why we aint talking bout sri lankan crisis just bcs its not trending they need some serious help rn they are running out of money, food, medicine and other life essentials.
#SriLankaEconomicCrisis"
3470,2022-05-23 20:07:53+00:00,Welikumbura,"I know you spent several hours in queues to buy essentials. Why don't make that time useful? Show your disgust for the current government. Bing a placard &amp; stage a protest there.

#lk #SriLanka #SriLankaCrisis #SriLankaProtest #ProtestLK #Protest #GoHomeGota #පන්නමු"
3471,2022-05-23 19:58:52+00:00,akmalahs,"Oh #SriLanka! What did you do to yourself 😢

#lka #SLnews #69lacks #EconomicCrisisLK #GotaGoGama #GotaGoHome"
3472,2022-05-23 19:08:17+00:00,BranaMurugu,"In 2006 later part, there was a shortage for fuel. In, North, we have issued a fuel ration card and we got well managed supply. Impose something like that. A vehicle Filling tracking system than  making unusable fuel stock app. #lka #SriLankaCrisis 1/3"
3473,2022-05-23 19:06:50+00:00,TeamNewshour,"Bharat sends relief aid worth ₹43 crore to Srilanka

#SriLankaCrisis"
3474,2022-05-23 18:30:08+00:00,TrendingLK,"Yesterday hot topics:
#srilanka (17.86%)
#lka (11.4%)
#SLnews (4.39%)
#news (3.43%)
#adaderanasinhala (3.36%)
#covid19 (3.36%)
#EconomicCrisisLK (2.26%)
#News1st (2.19%)
#lankadeepa (1.51%)
#SriLankaCrisis (1.44%)"
3475,2022-05-23 18:23:44+00:00,thisisparthiban,"The Fuel Distributors Association warns that the supply of fuel will be suspended if the public fails to corporate during the distribution of fuel.
#SriLankaProtests"
3476,2022-05-23 18:05:31+00:00,jayanth000,"Wow @GotabayaR , I just recognized that u r taking us towards pollution free country. implementing Paris summit ??? #FuelCrisisLK #SriLankaCrisis"
3477,2022-05-23 17:50:13+00:00,rgabeysinghe,"🔴 #NewsAlert | Public requested NOT to stand in Gas Queues on May 24 as gas will NOT distribute.
Anothet gas shipment to arrive on May 26. - Litro

#LKA #SriLanka #SriLankaCrisis #SriLankaProtests #lka"
3478,2022-05-23 17:48:50+00:00,sherit_,"| ￣￣￣￣￣￣￣￣￣￣|
|          gotagohome        |
|                                        |
|＿＿＿＿＿＿＿＿＿＿|
                   \ (•◡•) /
                     \      /
                      ——
                      |     |
                      |_   |_

#gotagohome"
3479,2022-05-23 17:47:52+00:00,Renisha2001,"I'm just exhausted from everything and everyone, but not with God❤️
#SriLankaCrisis
#SriLanka 
#God 
#GodsLoveSays"
3480,2022-05-23 17:45:50+00:00,chaminda_vaas,"It takes a huge toll on the person pumping fuel (breathing fumes/smell of fuel) carrying it back and forth with little or no breaks with km long queues of vehicles,so let us please be kind to all who work long hrs to provide us with essentials.
#SriLankaCrisis 
#FuelCrisisLK"
3481,2022-05-23 17:43:34+00:00,rgabeysinghe,"🔴 #NewsAlert | FUEL BOWSERS BLOCKED :
Tense situation reported in Chilaw Town since
people have been blocking several fuel bowsers and not allowing them to proceed to their destinations for distribution. - Hiru

#LKA #Srilanka #SriLankaCrisis #SriLankaProtests #FuelCrisisLK"
3482,2022-05-23 17:35:58+00:00,imfazlullah,"🔴JUSTIN ::: Fuel prices may increase today or tomorrow ::: Minister Harin Fernando  (On a private TV show)

#Srilanka #SriLankaProtests #SriLankaEconomicCrisis"
3483,2022-05-23 17:34:38+00:00,lukshayanmuthu,"*Breaking News - Fuel Price Increased*

Petrol 92 - From Rs 337 to Rs 420
Petrol 95 - From Rs 373 to Rs 450
Auto Diesel - From Rs 289 to Rs 400
Super Diesel - From Rs 329 to R445

Source -Hiru news #GoHomeGota2020 #GoHomeRajapaksas #gohomeranil"
3484,2022-05-23 17:30:54+00:00,adeedoes,"Imagine losing your child because you couldn’t find enough fuel to get them to the hospital in time…?  You may not care as a politician, but as a father and grandfather how can you not feel for the people you have failed so miserably @GotabayaR? #SriLanka #SriLankaCrisis"
3485,2022-05-23 17:28:46+00:00,imfazlullah,"🔴BREAKING NEWS ::: From midnight today, petrol prices may increase

Petrol 92 - From Rs 337 to Rs 420
Petrol 95 - From Rs 373 to Rs 450
Auto Diesel - From Rs 289 to Rs 400
Super Diesel - From Rs 329 to Rs 400

#SriLanka #SriLankaProtests #SriLankaEconomicCrisis"
3486,2022-05-23 17:24:49+00:00,TechyTee,My goodness this next fuel price hike is insane. #FuelCrisisLK #EconomicCrisisLK #FuelPriceHike
3487,2022-05-23 17:24:11+00:00,Becca__jp,"‼️ Tense situation reported in Chilaw Town as people block several fuel bowsers, not allowing them to proceed to their respective destinations for distribution

#lka #SriLanka #SriLankaCrisis #SriLankaEconomicCrisis #FuelCrisisLK"
3488,2022-05-23 17:21:30+00:00,chamithwije,"Fuel prices to go up..!!!

#SriLanka #SriLankaEconomicCrisis #lka"
3489,2022-05-23 17:10:03+00:00,ChrishanJay,Is #UGC #SriLanka still asking pvt universities to conduct their exams in a physical location? Why can't they ask the institutes to conduct exams online as they did during the pandemic? Everyone except a few people will save a lot of fuel and time with online exam #SriLankaCrisis
3490,2022-05-23 17:07:27+00:00,97shamster,"I like the character development of how certain cricketers went from being Neutral to This Man Should Go Home 
#GoHomeGota"
3491,2022-05-23 17:05:04+00:00,Ninarogue,"Of course there's nothing suspicious about the DIG of the CID being transferred in the midst of the dept investigating the incidents of 9 May. Happens all the time 
#GotaGoHome #GotaGoGama
#lka #SriLanka #Police"
3492,2022-05-23 16:58:42+00:00,ZyedAfrin,"⛽Fuel prices will be increased from midnight today (23).
liter of Octane 92 petrol has been quoted at Rs. 420.

95 octane petrol has been announced as 450/-

Auto diesel has been reported as 400/-

A liter of super diesel is reported to be 445/-

#lka #SriLanka
#SriLankaCrisis"
3493,2022-05-23 16:40:13+00:00,ShaqAtaq,On that trending not- have you realised the word “queue” is totally useless??  It’s just “q” with a bunch silent letters waiting in line! #queue #lka #SriLankaEconomicCrisis
3494,2022-05-23 16:38:27+00:00,SaramRoshan,"#GoHomeGota #GoHomeRajapakshas #GoHomeRanil 
If this happens....we could solve the problems without political agendas"
3495,2022-05-23 16:35:14+00:00,ese_oghene__,"#SriLankaEconomicCrisis 
Going to be tweeting out this hastag randomly so you people can get aware about the crisis in Sri Lanka and tell other people too"
3496,2022-05-23 16:17:11+00:00,Becca__jp,"‼️Former Minister Johnston Fernando has been summoned to the CID tomorrow for questioning pertaining to the violence that transpired on 09/05

#lka #SriLanka #SriLankaEconomicCrisis #SriLankaCrisis"
3497,2022-05-23 16:14:24+00:00,Becca__jp,"‼️ DIG - CID W. Tilakaratne’s request for a transfer accepted by Minister of Public Security, Tiran Alles

DIG - Nuwara Eliya Prasad Ranasinghe to be appointed as new DIG - CID

#lka #SriLanka #SriLankaEconomicCrisis #SriLankaCrisis"
3498,2022-05-23 15:59:52+00:00,ahsan_ansaar,"Somehow managed to get a GAS Cylinder finally 😌

Purchasing something essential in #SriLanka has become like achieving goals 🤦‍♂️

#EconomicCrisisLK #SriLankaEconomicCrisis"
3499,2022-05-23 15:56:12+00:00,dragonsye,"If you didn't:

1. Join the Aragalaya
2. Vote AGAINST GOTA.
3. Stopped raising your voice the moment your issues got sorted

People like you are why we are not only in this predicament, but also why we as a country deserve to remain in this predicament.

#GoHomeGota"
3500,2022-05-23 15:53:16+00:00,ShaqAtaq,"The reliability, promptness and courtesy shown in multiple fuel groups is what ‘Sri Lanka’ should strive to be. #lka #fuelcrisis #SriLanka #SriLankaEconomicCrisis"
3501,2022-05-23 15:44:38+00:00,akashhhr,"We don't care about you skin care routine or diet plans anymore. 
People barely can afford a baby soap and a kottumee these days so pls don't.
DM for promotions and collaborations epa🤌😂

#GotaGoHome #GotaGoHome2022 #SriLankaEconomicCrisis #borupadainfluencing"
3502,2022-05-23 15:18:00+00:00,BKAMALESH1,People in Sri Lanka are saying that the present government of Sri Lanka is harassing the people said by the people in struggle at Kotagala. #SriLankaEconomicCrisis #SriLanka
3503,2022-05-23 15:16:13+00:00,BKAMALESH1,"Shipping 40,000 metric tons of Petrol to Colombo today. #SriLankaEconomicCrisis"
3504,2022-05-23 15:00:48+00:00,SukithaF,"The ""Game Polima"" needs to stop. And the Police is totally useless about it. @kanchana_wij #SriLankaCrisis #SriLankaFuelCrisis"
3505,2022-05-23 14:56:45+00:00,AbdulMedellinn,If the whole world needs to see the patience of humans please loot at us #SriLankan #SriLankaCrisis #FuelCrisisLK
3506,2022-05-23 14:46:15+00:00,areebxasif,"Why isn't the world helping Srilanka stand up from this , are they not humans  , you  can't pick and choose when you want to revive your humanity . #SriLankaEconomicCrisis"
3507,2022-05-23 14:11:35+00:00,venuri_iii,"21A to be presented to Party Leaders

PM Ranil Wickremesinghe says the draft 21st Amendment to the Constitution presented to the Cabinet today will be given to Party Leaders in Parliament to be discussed on Friday.

#SriLankaEconomicCrisis #SriLanka #lka"
3508,2022-05-23 14:01:25+00:00,puviharan_r,You have created a situation like this in the country through the conspiracy of thieving politicians through wrong economic policies and killed a young child. very shame. Please resign #GoHomeRajapakshas #gohomegota
3509,2022-05-23 14:00:31+00:00,vidulaj,"So, I spent 13.5 hours for 15.87 litres of fuel and 2 hours for gas for no gas, in queues for the past couple of days! #sigh #EconomicCrisisLK #GoHomeRajapaksas #GoHomeGota"
3510,2022-05-23 13:59:11+00:00,ZyedAfrin,"LP Gas distribution will not take place across the country on Tuesday (24) Do not be fooled by queues relying on vain rumors 🙏 

 #lka #SriLankaProtests #SriLankaCrisis #srilanka"
3511,2022-05-23 13:54:25+00:00,Summer__Phoenix,"IS there no way at all to get rid of Gota and this stupid government? 

#SriLankaEconomicCrisis #GoHomeGota"
3512,2022-05-23 13:51:39+00:00,nuuuwan,"In today's Advanced Mathematics lesson, 
we are going to learn #GoHomeGota Arithmetic.

Here's an example
0 = 0
∴ 0 × 21 = 0 × 20 
∴ Ø × 21 = Ø × 20 
∴ 21 = 20 

💩💩💩 
#GoHomeGota2022 #Abolish20A #SriLanka"
3513,2022-05-23 13:44:54+00:00,SalmaNaushad16,"Hats off to those who are waiting in polins🫡
#GoHomeGota #EconomicCrisisLK"
3514,2022-05-23 13:40:18+00:00,venuri_iii,"No LP gas tomorrow

There will be NO distribution of domestic LP Gas cylinders (12.5 kg, 5 kg, &amp; 2.3 kg) tomorrow.

Public requested NOT to wait in line for LP Gas.

#SriLankaEconomicCrisis #SriLanka #lka"
3515,2022-05-23 13:38:15+00:00,iamranorius,"21st Amendment presented before Cabinet. 

Some of the clauses include to reduce the powers of the President and disqualify dual citizens from holding a seat in Parliament or contesting elections. 

#SriLanka #SriLankaEconomicCrisis"
3516,2022-05-23 13:34:52+00:00,Niflan994,"If you drink tea 2 times per day trust me you guys are the richest people nowadays… 🥲🙏🏽

#SriLankaEconomicCrisis #Prayfor🇱🇰"
3517,2022-05-23 13:33:07+00:00,kumanthika,Why do we need so many ministers? Why fund a massive cabinet when we are suffering for hours in queues..when an infant dies for lack of fuel.. when ICUs are almost closing down for lack of medications.. #SriLankaProtests #SriLankaEconomicCrisis #GoHomeRajapakshas #aragalayatajaya
3518,2022-05-23 13:32:19+00:00,rintotatateru,Seeing people wait in petrol and diesel queues are traumatising. Why are we putting up with this? Many people wait days in the line to get petrol. Why must we suffer? Its so sad. #GoHomeGota #SriLankaEconomicCrisis #srilankancrisis #GoHomeRajapakshas
3519,2022-05-23 13:31:14+00:00,Jamz5251,"21st Amendment presented before Cabinet. 

Some of the clauses include to reduce the powers of the President and disqualify dual citizens from holding a seat in Parliament or contesting elections. 

#SriLanka #SriLankaEconomicCrisis"
3520,2022-05-23 13:30:05+00:00,GehanDG,"We need 19A Plus, we were then promised 19A equivalent, but we are presented with 19A Minus.

Now why is all of this so familiar?

#SriLankaCrisis"
3521,2022-05-23 13:22:42+00:00,AthaudaDasuni,"‼️NO GAS DISTRIBUTION TOMORROW 

NO distribution of domestic LP Gas cylinders (12.5 kg, 5 kg, &amp; 2.3 kg) to take place tomorrow - (24th May). 

Public requested NOT to wait in line for LP Gas. 

- LITRO 

#lka #SriLankaEconomicCrisis"
3522,2022-05-23 13:22:42+00:00,venuri_iii,"Draft 21A tabled in Cabinet

Draft 21st Amendment to the Constitution has been tabled at the Cabinet Meeting today.

#SriLankaEconomicCrisis #SriLanka #lka"
3523,2022-05-23 13:22:09+00:00,Serendib24,"NO distribution of domestic LP Gas cylinders (12.5 kg, 5 kg, &amp; 2.3 kg) on Tuesday (24). Public requested NOT to wait in line for LP Gas  - Litro | News1st #lka #SriLanka #SriLankaEconomicCrisis"
3524,2022-05-23 13:11:50+00:00,thilankadinush,"Let's stop this Q for fuel now, this is enough for us, the time we are wasting at Q are the future of this country. Do not give chances for goon fuel sellers, without a proper digital system those goons come every day, and sell petrol outside.

 #SriLanka #FuelCrisisLK"
3525,2022-05-23 13:11:46+00:00,ZyedAfrin,"Government employees work from home for 3 days ... 
Fuel price increase .. may happen ...!

#lka #SriLankaCrisis #FuelPrices #srilanka #SriLankaProtests #aragalaya"
3526,2022-05-23 13:11:17+00:00,Becca__jp,"‼️ Jagath Alwis DENIES media reports claiming that he handed over his resignation letter as the Secretary to Ministry of Public Security

“I did not resign from my post, neither did I submit any resignation letter.”

#lka #SriLanka #SriLankaCrisis"
3527,2022-05-23 13:06:56+00:00,Huz365,"When are we really planning to solve the problem? IMF can't help a country which has unsustainable debt.. now it has been months, where is the experts committee who was supposed to discuss on debt restructuring? 

we are running around the bush

#SriLankaCrisis"
3528,2022-05-23 13:05:50+00:00,MimiWdf,"Isn't it ironic that SLPP political slaves got beaten up in ""Slave Island?""🤣  🇱🇰🇱🇰🇱🇰

#lka #SriLanka #GoHomeGota #SriLankaCrisis"
3529,2022-05-23 12:56:44+00:00,ConserveSL,"People living in front of a fuel station are blessed. 

#EconomicCrisisLK #SriLankaEconomicCrisis #lka #srilankancrisis #srilanka"
3530,2022-05-23 12:47:19+00:00,ChathuraDeSilva,"Listening to parliament sessions last week, I felt as if 'saints' living there. Gave the impression that violence erupted after people drinking some alien drink 👁 Politics in SL remain to be a dirty game. #SriLankaCrisis #srilanka #politics #SriLankaProtests #GoHomeRajapaksas"
3531,2022-05-23 12:38:04+00:00,MAzathSSalley,Not only Jagath Alwis all Retired Maj General's holding offices in the present Govt must resign immediately as they too have failed very badly #SriLankaCrisis
3532,2022-05-23 12:29:28+00:00,shanthaJaylk,"Media announced today that 4 ministers , 48 officers , and 39 vehicles went to Colombo harbour to receive the consignment of aid Tamil Nadu. What is this country ? Why these rascals not feel sympathy with the poor people  languishing in queues?
#SriLankaEconomicCrisis #පන්නමු"
3533,2022-05-23 12:28:56+00:00,neerajshinde,Destruction is always caused from within! #Russia was unable to destroy #Ukraine! #SriLankaCrisis started from within! #India is bleeding due to #IndianMedia and undeserving Politicians in Power.
3534,2022-05-23 12:23:50+00:00,unde3dog,"Went to uni today, bought an elephant chocolate milk and realized my bill was 100 rupees instead of 50 for just 180ml

#gotagohome"
3535,2022-05-23 12:20:00+00:00,TrueBeaconIN,"#MarketTitbit 

India sends over 2 bn #humanitarian aid consignment
to #SriLanka amid crisis.

The consignment comprises 9,000 metric tons of rice, 50 metric tons of milk powder, coupled with over 25 metric tons of drugs &amp; other pharmaceutical supplies.

 #SriLankaEconomicCrisis"
3536,2022-05-23 12:17:16+00:00,voicedeltota,"Minister Harin Fernando says that if the 21st Amendment to the Constitution is not tabled at the Cabinet meeting today, he will not remain with the government tonight.

#SriLankaCrisis #ProtestLK #PoliticalCrisisLK #EconomicCrisisLK #SriLanka #LKA #SL"
3537,2022-05-23 11:59:02+00:00,RizwanStWEET,"Minister Harin Fernando says that if the 21st Amendment to the Constitution is not tabled at the Cabinet meeting today, he will not remain with the government tonight.

#SriLankaCrisis #ProtestLK #PoliticalCrisisLK #EconomicCrisisLK #SriLanka #LKA #SL"
3538,2022-05-23 11:44:57+00:00,sandunarosha,"Rice only available till September.
 
It's revealed that in a discussion with PM @RW_UNP  Sri Lanka rice stock is only sufficient for mid-September.

PM appointed a committee headed by MP Nimal Siripala Da Silva as next harvest is due on next year February.

#SriLankaCrisis"
3539,2022-05-23 11:40:57+00:00,sandro221b,"🔴 SECRETARY TO THE MINISTRY OF PUBLIC SECURITY RESIGNS 🔴

📌 Jagath Alwis, Secretary to Ministry of Public Security has sent his letter of resignation to the President.

#SriLankaCrisis #News #SandroReports"
3540,2022-05-23 11:31:48+00:00,imfazlullah,"😞😞 If members of the SLPP do not support the passage of the 21st Amendment, the Prime Minister will most likely resign if it is not submitted to the Cabinet for approval. 

#PleaseWorkTogether #SaveSriLanka #SriLankaEconomicCrisis @RW_UNP"
3541,2022-05-23 11:29:46+00:00,LankaVision,Dr. Shanaka Roshan Pathirana from the Diyatalawa Hospital revealed that a 02-day-old infant has died due to the failure to be hospitalized on time as a result of the current fuel shortage in Sri Lanka.                               #SriLankaCrisis #Suffering #helpus
3542,2022-05-23 11:25:52+00:00,Roshanbunny,"“As long as we give room for domination and the dominators, there will be worries and worried people. Poverty and |pestilence will live eternally in the country”  Periyar E. V. Ramasamy
#srilanka #lka #GotaGoHome #periyar"
3543,2022-05-23 11:04:07+00:00,ama_malik_,"1/ from start to now we ask help from another country or government, why don't we go for some international company in order to make better trades deal in order to give better solutions to our country.
That will not creating a debt, Two sides benefit.
#SriLankaEconomicCrisis"
